OrderID,OrderDate,Year,Quarter,Month,MonthName,StoreID,City,Country,Region,ProductID,Category,SubCategory,ProductName,Quantity,UnitPrice,UnitCost,DiscountPct,DiscountAmount,Revenue,Cost,Profit,SalesChannel
ORD-2022-00110,2023-05-08,2023,Q2,5,May,S08,Paris,France,Europe,P021,Food & Beverage,Snacks,Organic Granola Box,2,14.21,5.17,0.0,0.0,28.42,10.34,18.08,In-Store
ORD-2023-02908,2023-05-09,2023,Q2,5,May,S02,Los Angeles,USA,West,P013,Clothing,Footwear,Urban Runner Sneakers,5,94.74,40.14,0.1,47.37,426.33,200.7,225.63,Online
ORD-2022-00162,2023-05-09,2023,Q2,5,May,S08,Paris,France,Europe,P019,Food & Beverage,Coffee,Artisan Blend Pack,2,22.35,7.82,0.0,0.0,44.7,15.64,29.06,Online
ORD-2023-02696,2023-05-09,2023,Q2,5,May,S01,New York,USA,Northeast,P016,Furniture,Office,Standing Desk Pro,2,577.4,281.94,0.1,115.48,1039.32,563.88,475.44,In-Store
ORD-2024-05093,2023-05-10,2023,Q2,5,May,S05,London,UK,Europe,P019,Food & Beverage,Coffee,Artisan Blend Pack,1,22.31,8.0,0.15,3.35,18.96,8.0,10.96,Online
ORD-2024-04038,2023-05-10,2023,Q2,5,May,S01,New York,USA,Northeast,P020,Food & Beverage,Coffee,Single Origin Espresso,2,33.07,11.7,0.0,0.0,66.14,23.4,42.74,In-Store
ORD-2023-03179,2023-05-10,2023,Q2,5,May,S08,Paris,France,Europe,P017,Furniture,Living Room,Modular Sofa Set,3,1003.05,448.12,0.1,300.91,2708.23,1344.36,1363.87,Online
ORD-2022-01007,2023-05-11,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P025,Sports,Apparel,Performance Running Tee,2,41.63,14.46,0.1,8.33,74.93,28.92,46.01,Online
ORD-2022-01133,2023-05-11,2023,Q2,5,May,S09,Berlin,Germany,Europe,P019,Food & Beverage,Coffee,Artisan Blend Pack,4,22.24,8.11,0.15,13.34,75.62,32.44,43.18,Online
ORD-2023-02463,2023-05-11,2023,Q2,5,May,S07,Sydney,Australia,APAC,P010,Clothing,Men's Wear,Casual Polo Pack,2,52.52,21.47,0.0,0.0,105.04,42.94,62.1,In-Store
ORD-2022-00304,2023-05-11,2023,Q2,5,May,S08,Paris,France,Europe,P004,Electronics,Smartphones,PixelMax Pro,1,727.0,414.3,0.0,0.0,727.0,414.3,312.7,Online
ORD-2024-04591,2023-05-12,2023,Q2,5,May,S01,New York,USA,Northeast,P025,Sports,Apparel,Performance Running Tee,3,39.72,14.86,0.05,5.96,113.2,44.58,68.62,In-Store
ORD-2024-04179,2023-05-12,2023,Q2,5,May,S05,London,UK,Europe,P022,Food & Beverage,Snacks,Premium Nut Mix,3,17.61,7.02,0.0,0.0,52.83,21.06,31.77,In-Store
ORD-2024-04507,2023-05-12,2023,Q2,5,May,S07,Sydney,Australia,APAC,P010,Clothing,Men's Wear,Casual Polo Pack,5,52.71,21.02,0.0,0.0,263.55,105.1,158.45,Online
ORD-2023-02219,2023-05-12,2023,Q2,5,May,S07,Sydney,Australia,APAC,P026,Sports,Apparel,Compression Leggings,2,64.02,22.62,0.1,12.8,115.24,45.24,70.0,Online
ORD-2023-03330,2023-05-12,2023,Q2,5,May,S05,London,UK,Europe,P009,Clothing,Men's Wear,Classic Slim Suit,1,191.74,83.27,0.1,19.17,172.57,83.27,89.3,In-Store
ORD-2022-01461,2023-05-12,2023,Q2,5,May,S04,Houston,USA,South,P018,Furniture,Living Room,Coffee Table Walnut,5,225.0,97.02,0.3,337.5,787.5,485.1,302.4,Online
ORD-2023-01771,2023-05-12,2023,Q2,5,May,S04,Houston,USA,South,P023,Sports,Equipment,Yoga Mat Premium,8,43.7,18.56,0.0,0.0,349.6,148.48,201.12,Online
ORD-2022-00875,2023-05-13,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P005,Electronics,Tablets,TabView 10,4,409.39,212.02,0.0,0.0,1637.56,848.08,789.48,In-Store
ORD-2022-00100,2023-05-13,2023,Q2,5,May,S02,Los Angeles,USA,West,P023,Sports,Equipment,Yoga Mat Premium,5,46.74,18.5,0.1,23.37,210.33,92.5,117.83,In-Store
ORD-2022-00032,2023-05-13,2023,Q2,5,May,S08,Paris,France,Europe,P026,Sports,Apparel,Compression Leggings,1,67.14,21.68,0.1,6.71,60.43,21.68,38.75,Online
ORD-2023-02149,2023-05-13,2023,Q2,5,May,S03,Chicago,USA,Midwest,P011,Clothing,Women's Wear,Floral Midi Dress,6,76.18,28.95,0.1,45.71,411.37,173.7,237.67,In-Store
ORD-2022-01371,2023-05-13,2023,Q2,5,May,S03,Chicago,USA,Midwest,P026,Sports,Apparel,Compression Leggings,1,64.13,21.4,0.1,6.41,57.72,21.4,36.32,Online
ORD-2022-00415,2023-05-13,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P017,Furniture,Living Room,Modular Sofa Set,2,1022.73,447.85,0.0,0.0,2045.46,895.7,1149.76,Online
ORD-2024-04322,2023-05-14,2023,Q2,5,May,S02,Los Angeles,USA,West,P007,Electronics,Accessories,Wireless Earbuds Pro,2,126.1,43.94,0.1,25.22,226.98,87.88,139.1,Online
ORD-2022-01507,2023-05-14,2023,Q2,5,May,S04,Houston,USA,South,P006,Electronics,Tablets,SlateBook Air,3,489.36,275.88,0.0,0.0,1468.08,827.64,640.44,In-Store
ORD-2023-02037,2023-05-14,2023,Q2,5,May,S05,London,UK,Europe,P024,Sports,Equipment,Resistance Band Set,2,35.33,12.12,0.1,7.07,63.59,24.24,39.35,Online
ORD-2024-04531,2023-05-15,2023,Q2,5,May,S04,Houston,USA,South,P009,Clothing,Men's Wear,Classic Slim Suit,1,207.41,88.0,0.0,0.0,207.41,88.0,119.41,Online
ORD-2024-04524,2023-05-15,2023,Q2,5,May,S09,Berlin,Germany,Europe,P016,Furniture,Office,Standing Desk Pro,1,592.84,282.0,0.0,0.0,592.84,282.0,310.84,In-Store
ORD-2022-00146,2023-05-15,2023,Q2,5,May,S08,Paris,France,Europe,P018,Furniture,Living Room,Coffee Table Walnut,1,218.25,90.6,0.1,21.83,196.43,90.6,105.83,Online
ORD-2024-04658,2023-05-16,2023,Q2,5,May,S04,Houston,USA,South,P004,Electronics,Smartphones,PixelMax Pro,3,753.14,403.2,0.0,0.0,2259.42,1209.6,1049.82,In-Store
ORD-2024-04674,2023-05-16,2023,Q2,5,May,S09,Berlin,Germany,Europe,P026,Sports,Apparel,Compression Leggings,3,66.64,22.8,0.0,0.0,199.92,68.4,131.52,Online
ORD-2022-00494,2023-05-16,2023,Q2,5,May,S02,Los Angeles,USA,West,P014,Clothing,Footwear,Leather Oxford Classic,3,141.62,57.62,0.0,0.0,424.86,172.86,252.0,Online
ORD-2023-01873,2023-05-16,2023,Q2,5,May,S05,London,UK,Europe,P005,Electronics,Tablets,TabView 10,2,379.32,213.67,0.0,0.0,758.64,427.34,331.3,In-Store
ORD-2022-00502,2023-05-16,2023,Q2,5,May,S01,New York,USA,Northeast,P016,Furniture,Office,Standing Desk Pro,6,621.34,286.5,0.0,0.0,3728.04,1719.0,2009.04,Online
ORD-2023-02045,2023-05-17,2023,Q2,5,May,S03,Chicago,USA,Midwest,P022,Food & Beverage,Snacks,Premium Nut Mix,4,18.63,6.68,0.0,0.0,74.52,26.72,47.8,In-Store
ORD-2024-04308,2023-05-17,2023,Q2,5,May,S08,Paris,France,Europe,P001,Electronics,Laptops,ProBook Elite 15,1,1069.66,679.27,0.0,0.0,1069.66,679.27,390.39,In-Store
ORD-2024-04605,2023-05-17,2023,Q2,5,May,S06,Toronto,Canada,North America,P001,Electronics,Laptops,ProBook Elite 15,2,1131.08,655.4,0.05,113.11,2149.05,1310.8,838.25,In-Store
ORD-2022-01731,2023-05-18,2023,Q2,5,May,S07,Sydney,Australia,APAC,P025,Sports,Apparel,Performance Running Tee,1,39.1,14.48,0.0,0.0,39.1,14.48,24.62,Online
ORD-2022-00106,2023-05-18,2023,Q2,5,May,S02,Los Angeles,USA,West,P009,Clothing,Men's Wear,Classic Slim Suit,1,199.97,86.63,0.05,10.0,189.97,86.63,103.34,In-Store
ORD-2024-04756,2023-05-18,2023,Q2,5,May,S06,Toronto,Canada,North America,P007,Electronics,Accessories,Wireless Earbuds Pro,5,129.57,45.15,0.05,32.39,615.46,225.75,389.71,Online
ORD-2023-02628,2023-05-18,2023,Q2,5,May,S08,Paris,France,Europe,P001,Electronics,Laptops,ProBook Elite 15,6,1138.89,648.74,0.1,683.33,6150.01,3892.44,2257.57,Online
ORD-2024-04814,2023-05-18,2023,Q2,5,May,S05,London,UK,Europe,P004,Electronics,Smartphones,PixelMax Pro,3,756.14,435.63,0.1,226.84,2041.58,1306.89,734.69,In-Store
ORD-2024-03863,2023-05-18,2023,Q2,5,May,S01,New York,USA,Northeast,P023,Sports,Equipment,Yoga Mat Premium,5,46.81,17.35,0.1,23.41,210.65,86.75,123.9,Online
ORD-2024-03535,2023-05-18,2023,Q2,5,May,S04,Houston,USA,South,P012,Clothing,Women's Wear,Premium Blazer,3,143.86,62.94,0.1,43.16,388.42,188.82,199.6,Online
ORD-2023-03240,2023-05-18,2023,Q2,5,May,S05,London,UK,Europe,P007,Electronics,Accessories,Wireless Earbuds Pro,1,129.36,43.32,0.1,12.94,116.42,43.32,73.1,In-Store
ORD-2023-02333,2023-05-19,2023,Q2,5,May,S04,Houston,USA,South,P023,Sports,Equipment,Yoga Mat Premium,1,46.48,18.38,0.2,9.3,37.18,18.38,18.8,Online
ORD-2022-01384,2023-05-19,2023,Q2,5,May,S03,Chicago,USA,Midwest,P007,Electronics,Accessories,Wireless Earbuds Pro,4,129.38,43.84,0.2,103.5,414.02,175.36,238.66,Online
ORD-2024-04007,2023-05-19,2023,Q2,5,May,S04,Houston,USA,South,P022,Food & Beverage,Snacks,Premium Nut Mix,4,18.25,6.8,0.05,3.65,69.35,27.2,42.15,Online
ORD-2024-04321,2023-05-19,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P025,Sports,Apparel,Performance Running Tee,5,41.31,14.89,0.0,0.0,206.55,74.45,132.1,In-Store
ORD-2023-02647,2023-05-19,2023,Q2,5,May,S05,London,UK,Europe,P018,Furniture,Living Room,Coffee Table Walnut,1,218.45,90.46,0.15,32.77,185.68,90.46,95.22,In-Store
ORD-2022-00905,2023-05-19,2023,Q2,5,May,S09,Berlin,Germany,Europe,P018,Furniture,Living Room,Coffee Table Walnut,4,221.54,91.18,0.1,88.62,797.54,364.72,432.82,Online
ORD-2024-04257,2023-05-20,2023,Q2,5,May,S06,Toronto,Canada,North America,P022,Food & Beverage,Snacks,Premium Nut Mix,5,18.38,7.13,0.15,13.78,78.11,35.65,42.46,Online
ORD-2024-04183,2023-05-20,2023,Q2,5,May,S09,Berlin,Germany,Europe,P002,Electronics,Laptops,UltraSlim 13,2,900.54,533.71,0.0,0.0,1801.08,1067.42,733.66,In-Store
ORD-2024-03540,2023-05-20,2023,Q2,5,May,S07,Sydney,Australia,APAC,P022,Food & Beverage,Snacks,Premium Nut Mix,3,18.1,7.17,0.15,8.14,46.16,21.51,24.65,In-Store
ORD-2024-03484,2023-05-20,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P012,Clothing,Women's Wear,Premium Blazer,3,154.1,64.1,0.0,0.0,462.3,192.3,270.0,In-Store
ORD-2024-05076,2023-05-20,2023,Q2,5,May,S07,Sydney,Australia,APAC,P026,Sports,Apparel,Compression Leggings,10,67.53,21.43,0.2,135.06,540.24,214.3,325.94,Online
ORD-2024-04141,2023-05-20,2023,Q2,5,May,S08,Paris,France,Europe,P025,Sports,Apparel,Performance Running Tee,1,39.34,15.71,0.1,3.93,35.41,15.71,19.7,Online
ORD-2023-02304,2023-05-20,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P022,Food & Beverage,Snacks,Premium Nut Mix,6,18.62,6.78,0.1,11.17,100.55,40.68,59.87,Online
ORD-2023-02862,2023-05-21,2023,Q2,5,May,S03,Chicago,USA,Midwest,P022,Food & Beverage,Snacks,Premium Nut Mix,3,18.53,6.75,0.0,0.0,55.59,20.25,35.34,In-Store
ORD-2023-02261,2023-05-21,2023,Q2,5,May,S09,Berlin,Germany,Europe,P019,Food & Beverage,Coffee,Artisan Blend Pack,10,22.8,8.06,0.15,34.2,193.8,80.6,113.2,Online
ORD-2024-03703,2023-05-21,2023,Q2,5,May,S09,Berlin,Germany,Europe,P011,Clothing,Women's Wear,Floral Midi Dress,4,77.92,29.15,0.15,46.75,264.93,116.6,148.33,Online
ORD-2023-02023,2023-05-21,2023,Q2,5,May,S05,London,UK,Europe,P022,Food & Beverage,Snacks,Premium Nut Mix,5,17.84,6.95,0.0,0.0,89.2,34.75,54.45,In-Store
ORD-2022-00902,2023-05-21,2023,Q2,5,May,S07,Sydney,Australia,APAC,P013,Clothing,Footwear,Urban Runner Sneakers,3,97.55,41.15,0.15,43.9,248.75,123.45,125.3,In-Store
ORD-2024-03759,2023-05-22,2023,Q2,5,May,S04,Houston,USA,South,P006,Electronics,Tablets,SlateBook Air,1,488.28,272.7,0.0,0.0,488.28,272.7,215.58,Online
ORD-2022-00456,2023-05-22,2023,Q2,5,May,S05,London,UK,Europe,P002,Electronics,Laptops,UltraSlim 13,2,907.12,507.94,0.15,272.14,1542.1,1015.88,526.22,Online
ORD-2022-01556,2023-05-22,2023,Q2,5,May,S02,Los Angeles,USA,West,P009,Clothing,Men's Wear,Classic Slim Suit,1,201.74,82.81,0.05,10.09,191.65,82.81,108.84,Online
ORD-2024-04178,2023-05-22,2023,Q2,5,May,S07,Sydney,Australia,APAC,P025,Sports,Apparel,Performance Running Tee,3,38.79,14.73,0.1,11.64,104.73,44.19,60.54,In-Store
ORD-2022-00096,2023-05-22,2023,Q2,5,May,S04,Houston,USA,South,P001,Electronics,Laptops,ProBook Elite 15,1,1054.28,675.82,0.05,52.71,1001.57,675.82,325.75,In-Store
ORD-2023-02660,2023-05-23,2023,Q2,5,May,S02,Los Angeles,USA,West,P011,Clothing,Women's Wear,Floral Midi Dress,3,76.18,30.24,0.1,22.85,205.69,90.72,114.97,Online
ORD-2022-01593,2023-05-23,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P005,Electronics,Tablets,TabView 10,1,399.6,220.78,0.0,0.0,399.6,220.78,178.82,In-Store
ORD-2023-03327,2023-05-23,2023,Q2,5,May,S05,London,UK,Europe,P011,Clothing,Women's Wear,Floral Midi Dress,5,77.58,29.03,0.25,96.97,290.92,145.15,145.77,In-Store
ORD-2023-03009,2023-05-24,2023,Q2,5,May,S03,Chicago,USA,Midwest,P016,Furniture,Office,Standing Desk Pro,5,576.98,281.31,0.1,288.49,2596.41,1406.55,1189.86,Online
ORD-2022-01215,2023-05-24,2023,Q2,5,May,S06,Toronto,Canada,North America,P019,Food & Beverage,Coffee,Artisan Blend Pack,2,21.59,8.31,0.0,0.0,43.18,16.62,26.56,In-Store
ORD-2023-03021,2023-05-24,2023,Q2,5,May,S06,Toronto,Canada,North America,P022,Food & Beverage,Snacks,Premium Nut Mix,3,18.17,6.74,0.15,8.18,46.33,20.22,26.11,In-Store
ORD-2023-02067,2023-05-25,2023,Q2,5,May,S03,Chicago,USA,Midwest,P003,Electronics,Smartphones,NexPhone X12,1,710.31,385.08,0.0,0.0,710.31,385.08,325.23,In-Store
ORD-2023-03033,2023-05-25,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P013,Clothing,Footwear,Urban Runner Sneakers,2,96.41,43.23,0.0,0.0,192.82,86.46,106.36,In-Store
ORD-2024-05021,2023-05-25,2023,Q2,5,May,S02,Los Angeles,USA,West,P017,Furniture,Living Room,Modular Sofa Set,3,1041.15,433.83,0.05,156.17,2967.28,1301.49,1665.79,Online
ORD-2022-01499,2023-05-25,2023,Q2,5,May,S06,Toronto,Canada,North America,P015,Furniture,Office,Ergonomic Desk Chair,3,288.75,117.72,0.05,43.31,822.94,353.16,469.78,In-Store
ORD-2022-00645,2023-05-25,2023,Q2,5,May,S08,Paris,France,Europe,P012,Clothing,Women's Wear,Premium Blazer,3,142.04,62.26,0.0,0.0,426.12,186.78,239.34,In-Store
ORD-2023-02220,2023-05-25,2023,Q2,5,May,S06,Toronto,Canada,North America,P003,Electronics,Smartphones,NexPhone X12,6,733.43,370.15,0.0,0.0,4400.58,2220.9,2179.68,Online
ORD-2024-05051,2023-05-25,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P014,Clothing,Footwear,Leather Oxford Classic,1,145.56,58.68,0.0,0.0,145.56,58.68,86.88,Online
ORD-2024-04916,2023-05-26,2023,Q2,5,May,S02,Los Angeles,USA,West,P016,Furniture,Office,Standing Desk Pro,5,593.57,291.07,0.1,296.79,2671.07,1455.35,1215.72,Online
ORD-2023-02347,2023-05-26,2023,Q2,5,May,S02,Los Angeles,USA,West,P022,Food & Beverage,Snacks,Premium Nut Mix,5,17.72,7.01,0.0,0.0,88.6,35.05,53.55,In-Store
ORD-2022-00858,2023-05-27,2023,Q2,5,May,S04,Houston,USA,South,P009,Clothing,Men's Wear,Classic Slim Suit,1,190.21,89.21,0.0,0.0,190.21,89.21,101.0,In-Store
ORD-2022-01576,2023-05-27,2023,Q2,5,May,S09,Berlin,Germany,Europe,P025,Sports,Apparel,Performance Running Tee,1,40.52,14.62,0.05,2.03,38.49,14.62,23.87,In-Store
ORD-2022-00811,2023-05-27,2023,Q2,5,May,S03,Chicago,USA,Midwest,P023,Sports,Equipment,Yoga Mat Premium,2,44.84,17.21,0.0,0.0,89.68,34.42,55.26,In-Store
ORD-2023-01975,2023-05-27,2023,Q2,5,May,S02,Los Angeles,USA,West,P005,Electronics,Tablets,TabView 10,4,385.55,214.14,0.05,77.11,1465.09,856.56,608.53,Online
ORD-2022-00036,2023-05-27,2023,Q2,5,May,S02,Los Angeles,USA,West,P015,Furniture,Office,Ergonomic Desk Chair,5,307.14,116.38,0.0,0.0,1535.7,581.9,953.8,In-Store
ORD-2023-02636,2023-05-28,2023,Q2,5,May,S01,New York,USA,Northeast,P020,Food & Beverage,Coffee,Single Origin Espresso,4,31.02,11.55,0.0,0.0,124.08,46.2,77.88,In-Store
ORD-2024-04616,2023-05-28,2023,Q2,5,May,S02,Los Angeles,USA,West,P003,Electronics,Smartphones,NexPhone X12,2,697.32,365.66,0.15,209.2,1185.44,731.32,454.12,In-Store
ORD-2022-00165,2023-05-28,2023,Q2,5,May,S08,Paris,France,Europe,P010,Clothing,Men's Wear,Casual Polo Pack,2,54.56,21.45,0.05,5.46,103.66,42.9,60.76,Online
ORD-2024-03625,2023-05-28,2023,Q2,5,May,S05,London,UK,Europe,P019,Food & Beverage,Coffee,Artisan Blend Pack,1,21.26,8.25,0.05,1.06,20.2,8.25,11.95,In-Store
ORD-2023-02829,2023-05-28,2023,Q2,5,May,S02,Los Angeles,USA,West,P013,Clothing,Footwear,Urban Runner Sneakers,1,100.74,43.51,0.0,0.0,100.74,43.51,57.23,In-Store
ORD-2022-01336,2023-05-29,2023,Q2,5,May,S07,Sydney,Australia,APAC,P012,Clothing,Women's Wear,Premium Blazer,1,151.16,64.32,0.15,22.67,128.49,64.32,64.17,In-Store
ORD-2024-04062,2023-05-29,2023,Q2,5,May,S05,London,UK,Europe,P005,Electronics,Tablets,TabView 10,4,383.76,223.41,0.0,0.0,1535.04,893.64,641.4,In-Store
ORD-2023-02611,2023-05-29,2023,Q2,5,May,S07,Sydney,Australia,APAC,P003,Electronics,Smartphones,NexPhone X12,10,685.02,379.02,0.0,0.0,6850.2,3790.2,3060.0,In-Store
ORD-2022-00708,2023-05-29,2023,Q2,5,May,S02,Los Angeles,USA,West,P007,Electronics,Accessories,Wireless Earbuds Pro,2,129.4,46.96,0.0,0.0,258.8,93.92,164.88,In-Store
ORD-2023-01892,2023-05-29,2023,Q2,5,May,S10,Tokyo,Japan,APAC,P001,Electronics,Laptops,ProBook Elite 15,3,1045.24,671.23,0.0,0.0,3135.72,2013.69,1122.03,Online
ORD-2022-00019,2023-05-30,2023,Q2,5,May,S09,Berlin,Germany,Europe,P001,Electronics,Laptops,ProBook Elite 15,1,1077.53,623.85,0.2,215.51,862.02,623.85,238.17,In-Store
ORD-2023-03063,2023-05-30,2023,Q2,5,May,S04,Houston,USA,South,P024,Sports,Equipment,Resistance Band Set,2,36.06,12.34,0.0,0.0,72.12,24.68,47.44,In-Store
ORD-2023-02555,2023-05-30,2023,Q2,5,May,S09,Berlin,Germany,Europe,P014,Clothing,Footwear,Leather Oxford Classic,5,142.71,60.7,0.0,0.0,713.55,303.5,410.05,Online
ORD-2023-02217,2023-05-30,2023,Q2,5,May,S09,Berlin,Germany,Europe,P022,Food & Beverage,Snacks,Premium Nut Mix,6,17.96,7.3,0.1,10.78,96.98,43.8,53.18,Online
ORD-2023-03151,2023-05-30,2023,Q2,5,May,S05,London,UK,Europe,P018,Furniture,Living Room,Coffee Table Walnut,2,235.48,94.46,0.25,117.74,353.22,188.92,164.3,In-Store
ORD-2023-03057,2023-05-30,2023,Q2,5,May,S09,Berlin,Germany,Europe,P026,Sports,Apparel,Compression Leggings,2,67.75,22.1,0.0,0.0,135.5,44.2,91.3,In-Store
ORD-2024-04590,2023-05-31,2023,Q2,5,May,S06,Toronto,Canada,North America,P008,Electronics,Accessories,Smart Watch Series 5,2,250.57,114.07,0.15,75.17,425.97,228.14,197.83,Online
ORD-2023-02230,2023-05-31,2023,Q2,5,May,S09,Berlin,Germany,Europe,P011,Clothing,Women's Wear,Floral Midi Dress,4,78.33,30.15,0.3,94.0,219.32,120.6,98.72,Online
ORD-2023-03382,2023-05-31,2023,Q2,5,May,S06,Toronto,Canada,North America,P006,Electronics,Tablets,SlateBook Air,4,482.24,273.99,0.2,385.79,1543.17,1095.96,447.21,In-Store
ORD-2023-02267,2023-06-01,2023,Q2,6,Jun,S01,New York,USA,Northeast,P023,Sports,Equipment,Yoga Mat Premium,2,43.86,17.65,0.15,13.16,74.56,35.3,39.26,In-Store
ORD-2023-02432,2023-06-01,2023,Q2,6,Jun,S04,Houston,USA,South,P017,Furniture,Living Room,Modular Sofa Set,1,955.95,442.57,0.15,143.39,812.56,442.57,369.99,Online
ORD-2024-03612,2023-06-01,2023,Q2,6,Jun,S02,Los Angeles,USA,West,P013,Clothing,Footwear,Urban Runner Sneakers,1,95.35,41.17,0.25,23.84,71.51,41.17,30.34,In-Store
ORD-2024-03471,2023-06-01,2023,Q2,6,Jun,S03,Chicago,USA,Midwest,P020,Food & Beverage,Coffee,Single Origin Espresso,1,33.0,12.44,0.05,1.65,31.35,12.44,18.91,In-Store
ORD-2024-04929,2023-06-02,2023,Q2,6,Jun,S05,London,UK,Europe,P006,Electronics,Tablets,SlateBook Air,1,477.97,281.7,0.1,47.8,430.17,281.7,148.47,In-Store
ORD-2024-03657,2023-06-02,2023,Q2,6,Jun,S10,Tokyo,Japan,APAC,P024,Sports,Equipment,Resistance Band Set,1,34.31,11.84,0.0,0.0,34.31,11.84,22.47,In-Store
ORD-2024-03881,2023-06-03,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P017,Furniture,Living Room,Modular Sofa Set,5,1010.37,431.45,0.2,1010.37,4041.48,2157.25,1884.23,In-Store
ORD-2022-01249,2023-06-03,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P009,Clothing,Men's Wear,Classic Slim Suit,4,200.54,88.11,0.0,0.0,802.16,352.44,449.72,In-Store
ORD-2023-03067,2023-06-03,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P026,Sports,Apparel,Compression Leggings,6,65.26,21.07,0.0,0.0,391.56,126.42,265.14,In-Store
ORD-2024-04667,2023-06-04,2023,Q2,6,Jun,S01,New York,USA,Northeast,P025,Sports,Apparel,Performance Running Tee,2,39.76,15.32,0.05,3.98,75.54,30.64,44.9,In-Store
ORD-2023-01795,2023-06-04,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P015,Furniture,Office,Ergonomic Desk Chair,2,287.82,116.36,0.1,57.56,518.08,232.72,285.36,Online
ORD-2023-02240,2023-06-04,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P022,Food & Beverage,Snacks,Premium Nut Mix,8,18.17,7.05,0.0,0.0,145.36,56.4,88.96,Online
ORD-2023-03360,2023-06-04,2023,Q2,6,Jun,S07,Sydney,Australia,APAC,P015,Furniture,Office,Ergonomic Desk Chair,4,290.95,117.49,0.0,0.0,1163.8,469.96,693.84,Online
ORD-2024-04174,2023-06-05,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P014,Clothing,Footwear,Leather Oxford Classic,2,143.33,55.29,0.0,0.0,286.66,110.58,176.08,In-Store
ORD-2024-04993,2023-06-05,2023,Q2,6,Jun,S02,Los Angeles,USA,West,P020,Food & Beverage,Coffee,Single Origin Espresso,2,33.19,12.07,0.0,0.0,66.38,24.14,42.24,In-Store
ORD-2023-03081,2023-06-05,2023,Q2,6,Jun,S05,London,UK,Europe,P022,Food & Beverage,Snacks,Premium Nut Mix,1,17.38,6.86,0.05,0.87,16.51,6.86,9.65,In-Store
ORD-2024-04587,2023-06-05,2023,Q2,6,Jun,S08,Paris,France,Europe,P014,Clothing,Footwear,Leather Oxford Classic,5,132.49,55.54,0.0,0.0,662.45,277.7,384.75,In-Store
ORD-2023-03229,2023-06-06,2023,Q2,6,Jun,S05,London,UK,Europe,P021,Food & Beverage,Snacks,Organic Granola Box,8,14.16,4.95,0.0,0.0,113.28,39.6,73.68,Online
ORD-2022-00359,2023-06-06,2023,Q2,6,Jun,S01,New York,USA,Northeast,P024,Sports,Equipment,Resistance Band Set,1,36.16,12.56,0.05,1.81,34.35,12.56,21.79,Online
ORD-2022-00163,2023-06-07,2023,Q2,6,Jun,S01,New York,USA,Northeast,P026,Sports,Apparel,Compression Leggings,1,67.96,22.52,0.05,3.4,64.56,22.52,42.04,In-Store
ORD-2024-05016,2023-06-07,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P010,Clothing,Men's Wear,Casual Polo Pack,1,52.28,23.07,0.05,2.61,49.67,23.07,26.6,In-Store
ORD-2023-02787,2023-06-07,2023,Q2,6,Jun,S10,Tokyo,Japan,APAC,P026,Sports,Apparel,Compression Leggings,4,67.09,22.32,0.1,26.84,241.52,89.28,152.24,Online
ORD-2023-03076,2023-06-07,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P023,Sports,Equipment,Yoga Mat Premium,1,45.36,18.07,0.1,4.54,40.82,18.07,22.75,In-Store
ORD-2024-04752,2023-06-08,2023,Q2,6,Jun,S09,Berlin,Germany,Europe,P025,Sports,Apparel,Performance Running Tee,4,40.23,15.64,0.05,8.05,152.87,62.56,90.31,In-Store
ORD-2022-00216,2023-06-08,2023,Q2,6,Jun,S05,London,UK,Europe,P011,Clothing,Women's Wear,Floral Midi Dress,2,76.18,30.78,0.05,7.62,144.74,61.56,83.18,Online
ORD-2024-04911,2023-06-09,2023,Q2,6,Jun,S03,Chicago,USA,Midwest,P012,Clothing,Women's Wear,Premium Blazer,2,151.03,66.63,0.0,0.0,302.06,133.26,168.8,Online
ORD-2024-05152,2023-06-09,2023,Q2,6,Jun,S03,Chicago,USA,Midwest,P005,Electronics,Tablets,TabView 10,1,384.16,230.95,0.1,38.42,345.74,230.95,114.79,Online
ORD-2023-02427,2023-06-09,2023,Q2,6,Jun,S06,Toronto,Canada,North America,P007,Electronics,Accessories,Wireless Earbuds Pro,1,132.55,44.29,0.0,0.0,132.55,44.29,88.26,Online
ORD-2022-00553,2023-06-10,2023,Q2,6,Jun,S02,Los Angeles,USA,West,P024,Sports,Equipment,Resistance Band Set,2,36.73,11.61,0.1,7.35,66.11,23.22,42.89,Online
